user,item,rating,prediction
6648,879,3.0,4.526376
43940,879,4.0,
29163,879,5.0,
6750,879,4.0,3.360614
4414,879,3.0,
10511,883,5.0,4.219191
36578,883,5.0,
24601,883,4.0,3.6242416
36160,883,5.0,4.2060285
23300,883,5.0,3.7134418
35661,883,4.0,2.3145223
34998,1223,5.0,1.8646778
43911,1223,1.0,4.820455
44035,1223,5.0,
31412,1223,1.0,1.5672456
40796,1977,4.0,3.6871865
36503,1977,4.0,3.8616762
6711,1977,4.0,3.6347573
22490,1977,5.0,4.326665
20003,1977,5.0,4.0996666
15011,1977,5.0,3.2427673
3078,1977,4.0,3.2268014
23991,1977,3.0,2.4306393
30440,1977,5.0,2.4819858
9870,1977,1.0,2.7163875
2748,2096,1.0,3.6629765
30118,2096,4.0,4.4194818
44195,2096,5.0,4.304837
22487,2096,1.0,3.4300365
2364,2096,5.0,3.819742
8818,2096,5.0,3.1953118
4852,2096,2.0,3.573767
40042,2096,4.0,4.164729
4586,2096,5.0,
6832,2249,1.0,3.6682954
33252,2249,1.0,
40221,2249,1.0,3.3211846
13631,2249,1.0,2.2974436
34229,2249,5.0,
40503,2392,2.0,1.7708471
23399,2392,5.0,3.790787
36035,2392,5.0,
45362,2392,5.0,
13831,2392,5.0,4.6370306
45730,2392,4.0,
29071,2392,5.0,4.8827133
16364,2622,5.0,4.2747707
17128,2622,5.0,3.8364496
37745,2622,4.0,4.334844
20317,2622,5.0,1.4650661
40591,2655,5.0,4.914011
44908,2655,4.0,4.9962993
48024,2655,5.0,4.582698
813,2655,2.0,
46995,2655,5.0,4.6572046
6041,2655,5.0,4.565246
13862,2655,4.0,4.1009336
44280,2655,5.0,4.353671
36564,2656,4.0,
21774,2833,5.0,
33904,2924,4.0,4.9505553
38443,2924,4.0,4.3176985
71,2924,3.0,4.007793
20860,3377,5.0,4.474968
41623,3425,5.0,3.8761468
27904,3425,5.0,5.0041275
13764,3425,5.0,4.299368
4777,3561,5.0,
24426,3561,2.0,
21171,3561,1.0,3.2136667
43329,3561,1.0,1.2658039
39984,3561,4.0,0.9192014
988,3566,1.0,3.6918747
11288,3566,2.0,3.71525
16119,3834,4.0,3.83702
16431,3834,5.0,3.161374
4568,3834,4.0,3.6304164
33718,3834,5.0,3.881925
6187,3834,5.0,3.441092
27957,3834,5.0,4.373509
19131,3913,5.0,5.407688
11838,3913,4.0,0.38789427
40708,3913,5.0,2.6484275
15417,3913,2.0,2.504483
30705,4000,3.0,3.6429913
16465,4000,2.0,2.8618608
39349,4000,3.0,
23389,4000,2.0,4.507745
20315,4000,5.0,2.9877906
19354,4294,1.0,1.6355112
37586,4294,3.0,2.6541066
7110,4294,5.0,2.2724907
15218,4294,2.0,
43303,4294,1.0,1.2469515
555,4294,1.0,
4359,4294,4.0,1.0655375
33890,4294,2.0,1.1551411
38191,4294,1.0,2.259921
16632,4294,5.0,3.8977995
29010,4294,1.0,1.331227
17302,4294,2.0,2.5577397
9032,4294,2.0,
19456,4307,4.0,3.6952276
45070,4383,4.0,2.982116
40996,4383,2.0,2.4327765
18841,4957,1.0,
20800,5157,5.0,2.3854442
4637,5217,4.0,4.2719283
15280,5217,5.0,4.6385355
13076,5217,5.0,4.229457
8298,5217,5.0,3.4176204
8635,5217,4.0,3.8964832
20964,5217,5.0,
11003,5217,4.0,2.5818853
13609,5217,2.0,3.8027892
36013,5217,5.0,
34509,5433,4.0,3.6625342
41115,5433,4.0,2.46712
45366,5433,3.0,3.6276312
13705,5433,2.0,4.603841
30819,5433,5.0,4.6287403
17568,5433,5.0,2.6589372
24446,5513,5.0,2.7550952
44017,5513,2.0,2.1011987
11586,5513,1.0,
42594,5513,2.0,0.3912944
14441,5513,4.0,2.4398463
8842,5578,2.0,3.9568768
15209,5578,2.0,1.2199912
9900,5682,5.0,
44979,5682,5.0,3.3097582
33061,5682,4.0,2.9446177
10963,5682,4.0,3.5039558
22831,5682,1.0,3.8729696
26566,5682,5.0,4.036021
23264,5682,4.0,2.9712477
24938,5682,5.0,4.630109
46176,5682,4.0,4.5729795
13345,5695,5.0,
39188,5695,5.0,4.334355
18517,5695,5.0,6.2914333
22899,5697,4.0,2.3513026
35593,5697,2.0,3.7559192
37533,5697,1.0,
46378,5697,3.0,3.8100295
16006,5697,5.0,3.9047472
1644,5697,5.0,3.049745
9121,5697,1.0,3.2917595
26353,5697,1.0,3.5791395
8372,5697,5.0,2.879074
40567,5697,5.0,4.023804
45601,5697,5.0,2.4003797
23610,5697,5.0,2.7593045
15068,5697,5.0,3.9427273
22165,5697,3.0,0.7020596
46090,5697,5.0,
37273,5697,3.0,3.4669824
33374,5697,1.0,2.853946
10752,5697,3.0,4.111575
9555,5697,4.0,4.313047
43692,5697,5.0,4.0007367
6930,5697,2.0,3.0681205
5391,5697,5.0,4.0602245
5074,5740,5.0,
38377,5740,5.0,3.499493
14048,5740,1.0,4.5690165
4763,5740,4.0,2.6256292
40376,5740,5.0,5.0087194
36036,5740,3.0,6.0002604
35608,6154,3.0,3.9537997
24842,6154,5.0,
14573,6154,5.0,2.855733
36434,6154,5.0,2.6108618
30527,6154,5.0,3.5542264
6559,6301,4.0,3.4141197
2069,6500,5.0,2.2528267
29932,6500,2.0,
34142,6500,5.0,
20012,6500,5.0,3.364655
29734,6934,5.0,3.2342424
40060,6934,5.0,2.1105664
4367,6934,4.0,4.142571
27992,6962,5.0,5.680049
16892,7152,4.0,4.3982134
9420,7152,4.0,2.1334932
19074,7152,4.0,3.922304
45363,7324,4.0,2.630894
13157,7324,3.0,3.8167715
17401,7333,4.0,2.555581
3262,7576,5.0,2.0919905
11973,7576,3.0,2.3875613
15764,7661,4.0,3.8135347
14504,7661,5.0,4.4891367
32713,8211,1.0,
32074,8211,3.0,3.2684026
15885,8211,1.0,1.3530095
43559,8211,5.0,
27929,8211,5.0,3.754409
1916,8211,1.0,2.015229
42067,8501,5.0,4.1691184
4899,8501,4.0,1.7243901
11568,8501,4.0,2.6808333
30866,8501,5.0,
28572,8501,5.0,2.6448376
7485,8501,1.0,3.450705
42017,8577,4.0,3.4076672
32509,8577,5.0,
47662,8577,1.0,2.2970352
41726,8577,1.0,
45646,8577,5.0,2.5090954
1879,8577,5.0,3.2982392
20029,8665,4.0,3.3106837
23699,8665,1.0,0.81464136
40773,8665,4.0,3.9439607
9981,8665,5.0,2.908613
490,8665,4.0,3.6917562
42761,8665,4.0,3.5702524
23959,8678,4.0,3.1351492
35312,8678,5.0,1.4416404
42635,8716,5.0,3.0690346
48231,8716,4.0,3.2591796
20884,8716,1.0,3.7524002
23262,8716,5.0,3.6509051
29983,8716,5.0,2.8547451
32761,8716,3.0,3.5087702
28137,8716,5.0,
1158,8716,4.0,2.0197198
10496,8716,4.0,0.9472652
40813,8716,3.0,4.447735
3945,8716,5.0,
28442,8716,4.0,3.860216
31648,8716,3.0,1.9786313
35592,53,5.0,3.0750632
13586,53,4.0,3.0963707
16779,53,5.0,3.9489696
2253,53,4.0,4.575435
39098,53,4.0,2.9662921
27282,53,1.0,
41832,255,5.0,5.1076818
3264,255,5.0,
9840,255,5.0,5.552423
19016,255,2.0,
4258,255,5.0,
47512,255,5.0,3.473824
21213,255,5.0,
8868,255,4.0,3.6419928
18849,255,5.0,
14745,255,5.0,3.3017354
8729,255,5.0,3.39216
29007,255,5.0,3.1036355
18034,255,5.0,4.7183065
10242,255,3.0,
42659,481,5.0,4.2544465
6759,481,5.0,4.469913
41864,481,5.0,3.9977891
47368,481,4.0,3.1204045
9301,481,5.0,5.4616776
31858,481,5.0,4.7892528
28667,481,5.0,4.502659
26031,481,4.0,
19296,481,5.0,3.4233289
9124,588,5.0,4.8822393
24115,799,5.0,3.0990186
43008,799,4.0,4.908426
31851,799,5.0,3.550808
13711,799,4.0,3.4512086
26374,804,1.0,3.7373433
9629,898,3.0,
15884,898,4.0,
4962,898,3.0,
45255,898,4.0,3.6290255
43216,898,5.0,1.6267418
40593,898,3.0,2.2711687
17064,898,1.0,
25176,970,3.0,3.4652731
18311,970,4.0,3.605441
12729,970,2.0,
11815,970,5.0,4.01566
5672,970,2.0,3.5762827
14781,970,1.0,3.2870789
36785,970,5.0,4.1653705
46944,1157,5.0,4.862352
4144,1157,5.0,3.6768723
42151,1157,5.0,2.9510303
16315,1157,2.0,1.8153126
43273,1157,5.0,4.43624
46398,1157,5.0,2.315257
26695,1157,5.0,3.846177
40349,1157,5.0,2.4311166
25579,2027,4.0,
32677,2156,5.0,3.9721293
42163,2156,2.0,2.879397
42429,2156,4.0,3.8859787
46818,2247,5.0,4.1965103
4932,2247,4.0,2.9541783
1095,2247,5.0,2.4552307
45868,2559,3.0,3.7385566
13301,2559,5.0,3.6179938
36093,2559,4.0,3.951738
2830,2559,5.0,
45606,2802,5.0,3.3683734
17576,2802,5.0,
46273,2802,5.0,5.224611
6557,2914,5.0,
21231,2914,5.0,1.381607
37026,2914,3.0,3.268884
20653,2914,3.0,1.3938618
10994,2914,4.0,3.113719
42346,2914,5.0,2.9924905
18663,2914,5.0,3.528794
15010,2914,5.0,2.4842138
18319,2914,4.0,
10351,2914,2.0,0.97364116
6127,2914,4.0,3.1233947
47690,2914,3.0,2.8582792
43618,2914,3.0,3.8511481
48101,2914,2.0,2.86176
30595,2914,2.0,1.9975777
5711,2914,4.0,3.6532645
17816,2914,2.0,1.2084932
15975,2914,1.0,2.8402276
38266,2914,1.0,3.3001246
47855,2914,2.0,1.6125358
9075,2914,5.0,2.2436798
35356,2914,4.0,1.8253143
13315,2914,2.0,1.6396172
45284,3028,1.0,3.5208302
7546,3028,4.0,3.8533611
48344,3028,5.0,3.3077154
22627,3028,5.0,4.364167
12618,3028,5.0,
42850,3028,4.0,4.1777034
28124,3042,4.0,4.6375237
21761,3042,2.0,3.9934793
48613,3042,4.0,2.0663867
33164,3042,2.0,4.7229104
20140,3042,5.0,4.747201
257,3042,4.0,4.39816
10430,3042,4.0,3.4631042
21239,3042,5.0,4.8523564
7621,3042,2.0,3.6780977
48603,3042,5.0,4.19721
8937,3042,1.0,4.17031
30077,3042,5.0,4.1379943
14797,3042,4.0,
42103,3042,1.0,4.1442013
41324,3105,4.0,0.39168376
19036,3631,1.0,1.1291883
26336,3631,3.0,2.9403696
28024,3790,3.0,2.5325756
13046,3790,5.0,4.99446
15637,3790,5.0,
333,3790,5.0,2.9845638
26858,3790,5.0,
20261,3790,5.0,
27080,3790,5.0,4.292824
4213,3790,5.0,4.7252913
32018,3790,4.0,4.342602
20343,3790,5.0,2.9954004
22787,4092,5.0,4.2605047
30202,4092,5.0,4.1149216
35448,4092,5.0,3.9532597
31281,4092,3.0,3.2864285
33207,4092,5.0,3.1404784
19515,4092,5.0,
10377,4092,5.0,4.08427
2647,4092,1.0,3.644054
39044,4092,4.0,2.725408
15478,4092,5.0,4.20415
2085,4092,2.0,0.7161605
6660,4092,4.0,3.8181672
15617,4092,3.0,4.1204705
32773,4092,3.0,4.3193903
19233,4092,4.0,3.1047862
4439,4092,3.0,1.1020358
23002,4092,4.0,3.5737705
18535,4092,4.0,
32872,4092,2.0,3.4341455
24449,4092,2.0,
22358,4092,5.0,3.7645488
41288,4092,5.0,
4350,4092,2.0,2.8970912
36722,4092,4.0,3.726885
40657,4092,4.0,1.7917402
3315,4092,3.0,4.398967
47474,4092,4.0,2.721355
2301,4092,5.0,
31504,4092,5.0,2.3105948
25286,4357,5.0,2.0272048
18143,4357,1.0,2.1478953
43051,4357,1.0,2.0483494
46589,4357,2.0,1.0256691
18502,4477,4.0,
46874,4477,1.0,2.7657406
15310,4477,3.0,3.9120553
27814,4477,1.0,3.0147731
37111,5110,4.0,4.613436
45809,5110,5.0,4.462697
18533,5110,5.0,3.4869087
21531,5527,5.0,3.5322676
29272,5527,3.0,3.3627884
38379,5527,5.0,3.9360218
3577,5995,4.0,0.7233387
40758,5995,4.0,3.4620209
29220,5995,2.0,
45876,5995,2.0,2.7875483
205,5995,3.0,2.4951308
24471,6176,3.0,2.6986284
37755,6396,5.0,2.9841228
11906,6396,5.0,0.99764144
11404,6396,5.0,
9317,6396,5.0,3.9252315
20304,6396,5.0,3.4749007
15972,6396,3.0,
38383,6396,1.0,
31105,6396,5.0,4.3890443
19020,6396,5.0,4.8329067
10065,6396,5.0,4.5872736
43229,6396,5.0,3.6851497
26421,6396,5.0,3.4893475
36881,6396,1.0,
17581,6396,4.0,4.6589403
31026,6396,5.0,3.8647194
35428,6396,1.0,4.3868017
5565,6396,5.0,5.0449104
32109,6552,4.0,4.7073636
11768,6552,5.0,4.0586367
48049,6722,4.0,3.136982
14835,6722,4.0,3.7873363
13029,6832,5.0,4.54826
13683,6832,4.0,4.149356
41929,6832,3.0,
21964,6832,5.0,2.8868942
2110,6832,5.0,4.5329075
32241,6864,5.0,4.5516267
16511,6864,4.0,4.34943
5455,6864,5.0,5.018571
4070,6866,4.0,5.732273
4369,6866,5.0,5.2948
13816,6866,5.0,5.290339
20967,6890,5.0,
28723,6890,5.0,3.7074246
35161,6890,5.0,
30607,6890,5.0,0.7231404
16085,6937,5.0,4.3429527
17139,6937,5.0,
15991,7109,1.0,2.9213958
12972,7109,5.0,
32614,7109,5.0,3.9689145
20096,7109,3.0,3.8502169
12995,7109,2.0,3.2012854
16663,7109,5.0,
45342,7109,3.0,2.6281796
42824,7404,2.0,
15685,7404,4.0,3.2871823
4358,7404,4.0,0.22784658
3067,7567,4.0,3.501595
33231,7567,5.0,
735,7567,4.0,1.4458177
25188,7567,4.0,
29307,7567,5.0,4.895723
42027,7567,4.0,2.8542483
28568,7810,5.0,4.9402742
39130,7810,5.0,5.060964
40644,7810,5.0,4.7509065
13477,7892,2.0,3.5111508
7152,7987,4.0,4.1533175
32489,7987,5.0,4.118018
13101,7987,4.0,
6366,7987,5.0,
12867,7987,4.0,3.987823
39704,7987,3.0,3.5078506
43887,7987,4.0,5.2973566
17324,7987,3.0,
38387,7987,5.0,4.319507
33575,7987,5.0,2.9894948
1751,7987,5.0,2.516911
28413,7987,5.0,4.0443544
19112,7987,5.0,4.0899353
8075,7987,3.0,3.7809763
39797,7987,4.0,3.6952672
869,7987,4.0,4.022073
16484,7987,5.0,4.037524
6830,7987,5.0,3.3624377
41769,7987,5.0,3.584974
38307,7987,5.0,4.1837454
38928,8229,4.0,
42983,8229,2.0,
4273,8229,5.0,4.1343684
24263,8701,2.0,2.1882093
47117,8701,3.0,
24995,8701,1.0,0.7957087
47757,8701,4.0,1.2705412
1034,133,5.0,4.581013
33545,133,5.0,
29419,133,3.0,3.3750722
6261,133,4.0,4.1701007
24917,133,5.0,4.6863737
39872,133,5.0,3.8735642
14305,133,5.0,3.8148892
4780,133,5.0,4.2472854
38532,133,4.0,2.9624052
26449,133,5.0,4.8291907
13607,133,5.0,2.908454
44111,296,4.0,2.4872057
39219,296,3.0,4.358456
39548,296,5.0,2.8954515
9607,296,2.0,0.8224601
39705,296,4.0,4.310183
34535,296,5.0,
36560,296,4.0,3.2611656
41499,296,5.0,3.3082366
23357,296,2.0,3.1901438
29639,296,5.0,5.0950766
9335,472,5.0,3.3341515
22091,472,5.0,4.3496203
32757,472,5.0,3.133121
19215,853,5.0,2.8841586
40187,853,5.0,2.8472688
3473,853,5.0,3.9849806
43422,853,3.0,4.845459
20708,853,5.0,3.3190277
28469,853,1.0,0.69665384
43543,853,5.0,1.5751002
23822,853,2.0,3.5759835
13009,1718,5.0,1.2877043
2582,1718,4.0,
16653,1718,5.0,4.193946
32393,1718,4.0,
44053,1718,3.0,2.388962
38668,1718,4.0,2.9414537
21867,1718,4.0,1.5507219
40721,1718,5.0,2.9547079
19204,1766,4.0,5.2603617
13634,1766,2.0,5.686498
26016,1766,5.0,4.2437425
46914,1766,3.0,4.0965443
1433,1766,3.0,
47151,1766,5.0,4.408013
31558,1787,4.0,4.389612
7779,1787,3.0,3.0498285
27114,1787,5.0,4.5431166
10226,1787,5.0,3.000006
34710,1787,4.0,4.7401156
6945,1787,5.0,2.779618
29815,1787,5.0,
30534,1888,5.0,4.2004385
20742,2035,5.0,2.7118266
44522,2035,1.0,4.5107975
5701,2035,4.0,3.552387
439,2035,1.0,3.6406422
44587,2035,5.0,3.1599288
39832,2238,5.0,3.221825
35419,2238,5.0,2.7220979
24868,2238,5.0,0.8705355
42086,2238,5.0,4.7999177
43970,2238,5.0,4.6764584
24550,2238,5.0,2.421659
1938,2238,5.0,4.4194856
40968,2238,5.0,
29726,2238,5.0,3.5072808
39091,2238,5.0,
40810,2238,4.0,4.1933975
46828,2238,4.0,2.8986967
28919,2238,5.0,4.886908
47170,2238,5.0,5.014553
35166,2238,5.0,4.8757925
38440,2238,4.0,4.1228347
29316,2542,4.0,2.4948316
5581,2542,1.0,
29211,2874,5.0,4.5122666
17784,2874,5.0,5.9497714
6607,3062,5.0,3.6906893
20328,3062,5.0,4.649338
24780,3062,5.0,
14253,3062,5.0,
13723,3062,5.0,3.6090574
37532,3062,5.0,4.229055
45492,3062,5.0,1.6326416
23938,3242,4.0,3.4343925
12414,3242,4.0,2.9192019
30834,3242,5.0,4.1131086
47892,3242,4.0,3.7275074
34513,3306,4.0,2.1481485
35075,3306,1.0,0.76199967
14399,3691,5.0,2.9968789
35439,3691,5.0,0.70692384
31347,3691,5.0,5.0070124
32124,3691,5.0,5.712458
36322,3691,5.0,4.7772903
41766,3691,5.0,
44780,4097,4.0,3.0119102
7743,4097,4.0,2.5634937
1135,4291,4.0,3.29526
31580,4291,5.0,
20447,4291,1.0,4.1619225
37572,4291,5.0,4.5658083
25,4291,5.0,
48574,4291,5.0,1.3027911
32933,4291,4.0,
34825,4583,4.0,3.2989955
22320,4583,3.0,
9076,4583,4.0,3.0948741
1651,4583,5.0,
32956,4583,3.0,
14391,4799,4.0,
12467,4799,5.0,4.4861712
17515,4799,2.0,4.522967
4781,4799,5.0,3.886517
47299,4799,4.0,
34787,4799,4.0,3.7797177
42862,4799,4.0,3.0016804
17372,4799,4.0,
34403,4799,4.0,1.9025422
31432,4799,5.0,4.716739
14148,4859,3.0,3.4813297
47660,4859,4.0,2.996647
16957,4859,4.0,
29107,4859,5.0,4.4095097
2273,4859,5.0,3.1457741
5236,4859,4.0,2.3238556
42270,5061,4.0,3.4967575
31129,5061,5.0,3.4834082
1820,5061,2.0,1.0893143
45570,5061,1.0,4.2652764
44078,5061,2.0,1.8618695
27481,5061,5.0,2.6374066
35858,5061,3.0,2.458836
13952,5061,5.0,3.3684337
44461,5061,3.0,3.0294251
44840,5061,3.0,4.2777348
26894,5061,2.0,2.6051056
25732,5061,5.0,3.712071
16417,5061,5.0,4.2974763
31762,5061,5.0,
42593,5061,2.0,2.8189392
4234,5061,2.0,
15983,5100,1.0,
12315,5100,5.0,4.5684633
15387,5100,5.0,3.056456
43967,5100,2.0,2.2592373
9688,5100,5.0,3.1312392
3528,5140,5.0,4.037952
20,5140,4.0,3.1956728
33945,5178,5.0,1.8931575
26364,5178,1.0,3.6563537
5840,5178,1.0,1.8263608
46612,5178,3.0,1.1172849
25566,5670,5.0,2.048142
7594,5929,1.0,2.9713473
3382,5929,2.0,
35598,5929,1.0,2.539017
11837,5929,5.0,3.3781266
41016,6010,5.0,2.872765
38414,6010,5.0,2.4030538
33713,6010,5.0,3.8089726
16379,6010,5.0,4.6943984
18541,6376,5.0,5.3603907
28007,6376,5.0,4.83758
25589,6376,5.0,4.0966425
35787,6376,5.0,5.2974534
48434,6376,5.0,4.238489
25932,6557,4.0,5.2074666
26066,6557,5.0,3.2733035
44442,6557,5.0,4.1785617
37417,7206,5.0,
25812,7222,5.0,3.8938763
46339,7222,5.0,4.5675793
37107,7222,3.0,3.5824952
26341,7222,5.0,3.8641062
21045,7222,2.0,5.2079897
25335,7222,3.0,4.3431787
8874,7222,1.0,
17887,7222,5.0,
35714,7222,5.0,3.4612012
25614,7222,5.0,
43556,7222,5.0,2.299582
33179,7222,5.0,
12438,7222,1.0,
26950,7736,3.0,4.602514
16311,7736,4.0,4.375319
46686,7736,3.0,3.6065655
9645,7736,4.0,3.1105423
19117,8249,2.0,3.5534363
44978,8249,1.0,3.3307323
48056,8249,5.0,
13416,8409,4.0,2.2995837
5333,8409,5.0,
3718,8409,1.0,1.2478873
28583,8409,3.0,1.8169454
5622,8409,1.0,2.4019074
13954,8409,1.0,5.1204586
18979,8450,1.0,3.0752034
10840,8450,1.0,
19964,8450,4.0,3.0403235
22315,8450,5.0,4.1097593
23907,8450,5.0,2.9398613
30821,8450,5.0,4.21296
9024,8450,5.0,
26211,8450,5.0,4.4621196
9049,8450,4.0,1.9734297
33317,8482,5.0,0.73152506
8413,8482,5.0,
26224,8534,5.0,2.1729684
7811,8534,2.0,2.6600955
3835,8612,5.0,3.9577823
2452,8612,5.0,4.646121
12939,8612,4.0,4.327325
37780,8612,5.0,5.029819
22862,8612,4.0,5.028798
6934,8640,5.0,3.905519
28473,8640,5.0,3.0123668
47101,8640,5.0,3.5774863
40583,8640,4.0,4.7943106
36345,8640,5.0,2.1832893
2036,8640,3.0,1.9754658
29092,8640,5.0,4.448267
44608,8640,3.0,4.1775002
29303,8640,4.0,3.0792623
10646,8640,3.0,3.973881
15525,8640,5.0,4.0486107
22816,8640,5.0,
40147,8640,5.0,4.7295213
24194,8857,5.0,0.91790426
13469,8857,1.0,1.386823
25090,8857,5.0,4.9168334
15178,8857,2.0,
537,8857,4.0,4.220471
40819,8857,5.0,4.5571375
30787,8857,5.0,3.7577267
9542,8857,5.0,2.9787197
20599,8857,5.0,2.3915017
46420,8927,4.0,2.8295565
26859,8927,1.0,2.7571256
3279,8927,2.0,2.4569705
33535,8927,1.0,0.45990145
46623,8927,1.0,1.9056652
13273,8927,2.0,2.5054295
25155,8950,1.0,2.5794451
3625,8950,5.0,3.9269416
13370,8950,5.0,4.2550426
5029,8950,2.0,4.298942
3508,8950,5.0,3.5489738
37173,8950,4.0,3.479955
44430,78,1.0,4.6851053
11493,78,1.0,4.449917
21823,78,1.0,4.2250223
40941,78,1.0,3.8359432
1520,78,5.0,1.8269145
12892,78,4.0,4.975376
17834,78,5.0,1.0286938
16324,78,5.0,4.4867253
31368,78,3.0,4.6645036
9266,78,1.0,3.7505121
36219,78,5.0,1.9370131
40673,322,1.0,2.6803799
20550,322,2.0,4.123826
17742,322,1.0,0.39074513
46502,322,5.0,2.7912061
2713,322,5.0,
46622,513,4.0,3.3951192
39954,513,4.0,3.756606
33468,513,2.0,3.4960482
19523,918,5.0,2.5595849
16693,1005,2.0,3.6499748
36179,1005,2.0,2.6381383
40345,1005,4.0,3.5856035
39231,1016,2.0,3.3281062
25920,1016,5.0,3.907117
26204,1016,5.0,2.586162
9190,1016,5.0,5.0556545
29405,1016,5.0,4.7129545
28828,1016,5.0,5.0312133
28131,1016,5.0,
26720,1133,3.0,3.8496392
40658,1808,3.0,2.6530747
15031,1808,3.0,2.2407942
6070,1808,3.0,2.3594866
6818,2396,5.0,2.3938103
24371,2848,5.0,
39014,2848,4.0,1.6033628
45609,3577,2.0,2.5213308
33958,3577,4.0,3.9519055
23270,3577,5.0,3.132251
43896,3577,4.0,3.8166556
8339,3577,3.0,2.731821
25768,3577,3.0,3.4511364
816,3577,4.0,3.385962
8659,3577,1.0,3.4076185
10967,3577,3.0,2.606607
8264,3657,5.0,4.6135683
38228,3657,4.0,3.8381073
5941,3657,2.0,4.316705
39784,3657,1.0,4.0134487
10246,3657,3.0,1.8098931
21747,3657,5.0,4.4657764
47915,3657,5.0,
5733,3657,5.0,3.5115595
45666,3657,5.0,3.970059
35914,3657,4.0,1.1261705
46813,3657,5.0,2.429809
12980,3703,1.0,3.5819964
8416,3703,1.0,1.2194679
13237,3703,4.0,
9083,3703,3.0,3.3761172
22827,3703,4.0,3.7327805
17418,3703,4.0,4.360776
46693,4167,5.0,2.5959854
633,4167,5.0,3.8432574
28760,4167,5.0,2.2362542
12147,4167,4.0,
14341,4167,4.0,3.2593536
32114,4167,5.0,3.5613704
2400,4167,4.0,
46659,4167,4.0,3.9074707
46698,4531,5.0,3.9392564
10540,4624,3.0,4.000102
11611,4624,5.0,2.5947876
38412,4624,5.0,4.687254
44699,4697,1.0,2.905318
24724,4697,1.0,3.684342
18474,4697,1.0,3.8119485
10008,4697,2.0,1.3767891
9595,4697,3.0,3.664094
31703,4697,5.0,2.7000566
37690,4697,4.0,3.223717
926,5030,4.0,3.94868
22214,5030,3.0,4.190552
36666,5030,2.0,3.4749572
773,5030,5.0,
30471,5211,5.0,1.9743762
14061,5211,5.0,1.2387075
26946,5211,5.0,4.1073337
40354,5457,1.0,
2140,5457,5.0,3.3863158
29336,5692,5.0,1.7076402
18228,5692,2.0,3.559888
2860,5692,5.0,3.5284467
7083,5920,4.0,1.726573
20533,5920,4.0,3.6544478
10044,5920,4.0,
11618,5949,5.0,
6164,5949,5.0,2.4959483
10785,6082,4.0,1.7232422
39614,6082,1.0,4.2282124
40718,6082,2.0,3.7810996
22689,6082,3.0,
40465,6082,2.0,3.7964225
21878,6082,5.0,1.6384549
39525,6142,5.0,4.8141584
34642,6142,5.0,3.3066854
42584,6142,1.0,2.4425015
1936,6142,5.0,3.03071
36083,6378,5.0,3.0940142
4885,6378,5.0,4.6125116
1383,6378,5.0,2.3704507
28002,6678,2.0,3.4276724
21750,6678,2.0,0.964745
10699,6678,3.0,3.8856316
37043,6678,5.0,3.6939964
38969,7283,4.0,3.2468038
20951,7283,5.0,4.3788166
33771,7283,4.0,2.5276723
37695,7283,5.0,4.552562
8294,7283,4.0,3.6762745
2939,7912,5.0,
14106,7912,1.0,3.8304055
20726,7912,5.0,3.738791
1083,7912,1.0,
39193,7912,5.0,4.4872546
28867,7912,3.0,5.083441
38716,7912,5.0,3.2192125
29325,7912,2.0,4.1353683
22903,8145,3.0,3.1380947
38904,8145,4.0,3.6755219
34394,8145,1.0,2.4831743
48017,8145,2.0,
43496,8145,2.0,3.3163567
41428,8145,5.0,3.0475516
7667,8145,4.0,3.3163404
4015,8145,2.0,
7393,8145,5.0,3.7592294
35791,8145,5.0,4.1246333
19737,8145,5.0,3.1440315
25118,8145,2.0,4.1794777
14068,8145,1.0,
39871,8145,5.0,4.0096283
32222,8145,4.0,3.3210225
11366,8145,3.0,4.5836725
44341,8145,5.0,2.4343143
16866,8145,4.0,
32780,8145,5.0,1.9146357
7277,8145,3.0,3.9495285
34149,8145,2.0,
16263,8145,5.0,4.4233093
19344,8146,5.0,3.809465
31515,8146,1.0,
24584,8231,3.0,1.0731336
4389,8231,1.0,3.1636965
32633,8231,5.0,
12015,8627,4.0,3.2441037
24649,8627,2.0,
31135,8627,3.0,
4920,8627,3.0,3.8763554
43519,8627,3.0,1.5006188
38621,8664,5.0,5.044954
37796,8664,5.0,
22978,8664,5.0,5.4743147
43544,8664,5.0,5.4065742
44114,8664,5.0,3.610375
3282,8664,5.0,4.989702
15725,8664,5.0,
16965,8664,5.0,3.5171258
42379,8664,5.0,0.8193319
16694,8664,5.0,
2824,8664,4.0,3.802388
37833,8664,5.0,
8861,8664,5.0,3.4740589
41069,8664,4.0,4.229465
3933,8664,5.0,2.5308096
7477,8664,4.0,3.4444175
21862,8664,5.0,
13361,8664,4.0,2.4379184
34826,8664,4.0,3.4008331
11099,8664,5.0,
4267,8845,4.0,3.3798344
10539,8845,5.0,3.3316226
27883,8845,5.0,3.4308884
42868,8845,5.0,4.7148275
47580,8845,5.0,4.581381
26288,8845,3.0,2.7889845
46844,8845,4.0,0.6490815
25057,8845,5.0,4.341923
25240,8845,5.0,4.751205
43373,8845,4.0,3.4139998
38372,8845,4.0,4.3096595
33397,8845,5.0,
25221,8845,5.0,4.495991
2679,8845,5.0,2.0614028
31806,8845,4.0,4.045919
40512,8845,5.0,4.555388
2813,8845,4.0,4.1971846
27248,8845,5.0,3.9827495
41068,321,4.0,4.322014
